net,length_um
_11834_,12.99
_00411_,12.985
fifo_nonce\[1\]\[64\],12.985
_03555_,12.98
_07030_,12.98
_08702_,12.98
_10833_,12.98
_14694_,12.98
_18771_,12.98
_01619_,12.96
_05489_,12.96
_06966_,12.96
_07711_,12.96
_10871_,12.96
_11089_,12.96
_11588_,12.96
_15945_,12.96
_16357_,12.96
_16545_,12.96
_16570_,12.96
_17593_,12.96
_18936_,12.96
net2025,12.96
u_auth_fsm.nonce_hist\[3\]\[40\],12.95
_07417_,12.94
_10399_,12.94
_10846_,12.94
_14653_,12.94
_19692_,12.94
u_auth_fsm.nonce_hist\[1\]\[31\],12.94
net780,12.94
_05876_,12.92
_07620_,12.92
_11276_,12.92
_12552_,12.92
_13539_,12.92
_17768_,12.92
_18183_,12.92
_18783_,12.92
_19618_,12.92
fifo_nonce\[5\]\[51\],12.92
u_aes128.round_key\[63\],12.92
u_auth_fsm.cooldown_cnt\[16\],12.92
u_auth_fsm.fail_cnt\[2\],12.92
net1382,12.92
_02096_,12.9
fifo_nonce\[3\]\[65\],12.9
u_auth_fsm.nonce_hist\[1\]\[33\],12.9
net1549,12.9
_17845_,12.885
_01719_,12.88
_05560_,12.88
_11865_,12.88
_17224_,12.88
_17590_,12.88
u_auth_fsm.tx_payload\[21\],12.88
u_cmd_parser.timeout_cnt\[14\],12.88
_12214_,12.865
_15947_,12.86
_17959_,12.86
_18042_,12.86
_18213_,12.86
net924,12.86
net942,12.86
net2175,12.86
_11677_,12.845
_13773_,12.84
_13837_,12.84
_14207_,12.84
_17556_,12.84
_17844_,12.84
u_auth_fsm.tx_payload\[94\],12.84
u_uart_tx.tx_data\[4\],12.84
net1806,12.84
net2177,12.84
_09097_,12.825
_04760_,12.82
_10896_,12.82
_19097_,12.82
fifo_nonce\[1\]\[44\],12.82
net2054,12.82
_05216_,12.8
_05976_,12.8
_08481_,12.8
_09680_,12.8
_09792_,12.8
_12809_,12.8
_14086_,12.8
_18750_,12.8
fifo_nonce\[4\]\[1\],12.8
fifo_nonce\[6\]\[72\],12.8
u_aes128.round_key\[67\],12.8
u_auth_fsm.aes_key\[125\],12.8
u_auth_fsm.tx_payload\[88\],12.8
net1744,12.8
_10797_,12.785
fifo_nonce\[3\]\[40\],12.785
_03271_,12.78
_03844_,12.78
_12913_,12.78
_19339_,12.78
fifo_nonce\[3\]\[5\],12.78
_06454_,12.76
_08466_,12.76
_09120_,12.76
_11188_,12.76
_13527_,12.76
_19711_,12.76
fifo_nonce\[1\]\[123\],12.76
fifo_nonce\[1\]\[51\],12.76
u_auth_fsm.aes_plaintext\[113\],12.76
u_auth_fsm.nonce_hist\[1\]\[20\],12.76
u_auth_fsm.nonce_hist\[7\]\[98\],12.76
net1125,12.76
net1727,12.76
_11303_,12.75
_17900_,12.75
_06331_,12.745
_09675_,12.745
_01383_,12.74
_01598_,12.74
_02340_,12.74
_02747_,12.74
_03623_,12.74
_06145_,12.74
_09705_,12.74
_17505_,12.74
_19308_,12.74
fifo_nonce\[4\]\[16\],12.74
u_auth_fsm.tx_payload\[58\],12.74
_17495_,12.73
_05696_,12.725
_04916_,12.72
_04985_,12.72
_07072_,12.72
_17538_,12.72
_18228_,12.72
_19488_,12.72
fifo_nonce\[1\]\[105\],12.72
u_auth_fsm.nonce_hist\[3\]\[93\],12.72
u_auth_fsm.nonce_hist\[7\]\[13\],12.72
_04443_,12.7
_06654_,12.7
_10052_,12.7
fifo_nonce\[0\]\[2\],12.7
uart_rx_i,12.7
net2133,12.7
net2514,12.7
_04936_,12.68
_08582_,12.68
_17902_,12.68
_08969_,12.675
_14721_,12.675
_13076_,12.67
_04608_,12.66
_09269_,12.66
_17727_,12.66
_19401_,12.66
fifo_nonce\[2\]\[14\],12.66
u_auth_fsm.aes_plaintext\[99\],12.66
net542,12.66
_05304_,12.64
_08687_,12.64
_19208_,12.64
fifo_nonce\[2\]\[119\],12.64
u_auth_fsm.cur_nonce\[48\],12.64
u_auth_fsm.nonce_hist\[7\]\[40\],12.64
_17629_,12.63
fifo_nonce\[4\]\[20\],12.63
_17634_,12.625
_01354_,12.62
_05946_,12.62
_07957_,12.62
_09776_,12.62
_10266_,12.62
_12900_,12.62
_16448_,12.62
_17218_,12.62
_17487_,12.62
_17954_,12.62
_19634_,12.62
fifo_nonce\[2\]\[11\],12.62
fifo_nonce\[2\]\[19\],12.62
u_auth_fsm.nonce_hist\[7\]\[66\],12.62
net971,12.62
_10473_,12.6
_16967_,12.6
_17833_,12.6
_19074_,12.6
net1306,12.6
_09684_,12.58
_13323_,12.58
_19427_,12.58
fifo_nonce\[1\]\[28\],12.58
fifo_nonce\[6\]\[84\],12.58
fifo_nonce\[6\]\[94\],12.58
u_aes128.gen_state_sbox\[1\].sb_state.in\[6\],12.58
u_auth_fsm.cur_nonce\[2\],12.58
u_auth_fsm.cur_nonce\[34\],12.58
net1935,12.58
net2101,12.58
_03679_,12.56
_04870_,12.56
_19037_,12.56
fifo_nonce\[4\]\[124\],12.56
net1961,12.56
_14736_,12.545
net460,12.545
_00841_,12.54
_04339_,12.54
_04864_,12.54
_05827_,12.54
_11016_,12.54
_12722_,12.54
_15959_,12.54
_18759_,12.54
_00219_,12.52
_00463_,12.52
_01454_,12.52
_09214_,12.52
_14934_,12.52
_05691_,12.51
_01817_,12.5
_03614_,12.5
_05139_,12.5
_07076_,12.5
_11689_,12.5
_12898_,12.5
_14879_,12.5
_16912_,12.5
_17232_,12.5
fifo_nonce\[1\]\[3\],12.5
fifo_nonce\[6\]\[126\],12.5
net2295,12.5
net2449,12.5
_08104_,12.48
_11785_,12.48
_12721_,12.48
_16346_,12.48
fifo_nonce\[2\]\[12\],12.48
_13515_,12.47
_06975_,12.46
_12164_,12.46
_17853_,12.46
fifo_nonce\[1\]\[14\],12.46
u_auth_fsm.cur_nonce\[104\],12.46
net1516,12.46
_14832_,12.45
_04899_,12.44
_07289_,12.44
_17728_,12.44
fifo_nonce\[3\]\[14\],12.44
net879,12.44
net1169,12.44
net2037,12.44
_03600_,12.42
_09717_,12.42
_11288_,12.42
_11364_,12.42
fifo_nonce\[2\]\[127\],12.42
net1505,12.42
_17602_,12.4
_19439_,12.4
net473,12.4
net1807,12.4
net2148,12.4
_07952_,12.39
_13181_,12.385
_02803_,12.38
_07593_,12.38
_10642_,12.38
_15967_,12.38
fifo_nonce\[5\]\[50\],12.38
_07414_,12.365
_09722_,12.36
_10022_,12.36
_14155_,12.36
fifo_nonce\[1\]\[19\],12.36
net1413,12.36
_08567_,12.355
fifo_nonce\[3\]\[75\],12.345
_01799_,12.34
_03822_,12.34
_04019_,12.34
_06095_,12.34
_13843_,12.34
_14210_,12.34
_17222_,12.34
_18789_,12.34
u_aes128.round_key\[56\],12.34
u_auth_fsm.cur_nonce\[72\],12.34
u_auth_fsm.nonce_hist\[4\]\[62\],12.34
net1781,12.34
net2471,12.34
net558,12.32
net1519,12.32
_01445_,12.3
_03568_,12.3
_06317_,12.3
_06554_,12.3
_10552_,12.3
_10844_,12.3
_13608_,12.3
_13802_,12.3
_16643_,12.3
_17246_,12.3
_17650_,12.3
_19219_,12.3
fifo_nonce\[1\]\[23\],12.3
net633,12.3
net2109,12.3
_13275_,12.285
_03222_,12.28
_04719_,12.28
_07049_,12.28
_07829_,12.28
_11210_,12.28
_13721_,12.28
_18082_,12.28
fifo_nonce\[3\]\[9\],12.28
u_auth_fsm.nonce_hist\[0\]\[62\],12.28
u_auth_fsm.tx_payload\[35\],12.28
net577,12.28
net1785,12.28
net1912,12.28
_06560_,12.26
_12387_,12.26
_13737_,12.26
_17102_,12.26
fifo_nonce\[2\]\[37\],12.26
u_aes128.round_key\[78\],12.26
u_auth_fsm.cur_nonce\[69\],12.26
u_auth_fsm.secret_key\[83\],12.26
_09067_,12.255
_03839_,12.24
_04060_,12.24
_10452_,12.24
_11517_,12.24
_12633_,12.24
_13674_,12.24
_14637_,12.24
_18064_,12.24
_18068_,12.24
_18427_,12.24
fifo_nonce\[4\]\[78\],12.24
_01347_,12.22
_06807_,12.22
_08772_,12.22
_14573_,12.22
_19432_,12.22
fifo_nonce\[7\]\[46\],12.22
u_auth_fsm.aes_plaintext\[49\],12.22
u_auth_fsm.nonce_hist\[0\]\[116\],12.22
_07234_,12.215
_17162_,12.215
_11610_,12.21
fifo_nonce\[0\]\[55\],12.21
u_auth_fsm.tx_payload\[9\],12.205
_07569_,12.2
_10378_,12.2
_19695_,12.2
fifo_nonce\[4\]\[74\],12.2
u_auth_fsm.aes_plaintext\[98\],12.2
u_auth_fsm.cur_nonce\[16\],12.2
_01673_,12.18
_05015_,12.18
_10461_,12.18
_12209_,12.18
_12544_,12.18
fifo_nonce\[5\]\[79\],12.18
u_cmd_parser.nonce_reg\[71\],12.18
net700,12.18
_04980_,12.16
_08913_,12.16
_11671_,12.16
_12675_,12.16
_13139_,12.16
_13351_,12.16
_13547_,12.16
_13829_,12.16
_15756_,12.16
_17250_,12.16
_18227_,12.16
fifo_nonce\[1\]\[93\],12.16
fifo_nonce\[6\]\[42\],12.16
net2204,12.16
_07883_,12.15
_05147_,12.14
_05186_,12.14
_05495_,12.14
_05942_,12.14
_08741_,12.14
_11633_,12.14
_12447_,12.14
_19144_,12.14
_19620_,12.14
fifo_nonce\[0\]\[18\],12.14
fifo_nonce\[2\]\[0\],12.14
u_auth_fsm.nonce_hist\[4\]\[75\],12.14
u_auth_fsm.nonce_hist\[6\]\[13\],12.14
_04107_,12.12
_04725_,12.12
_09978_,12.12
_14094_,12.12
_16504_,12.12
_16752_,12.12
_17285_,12.12
fifo_nonce\[2\]\[105\],12.12
fifo_nonce\[6\]\[39\],12.12
fifo_nonce\[7\]\[11\],12.12
fifo_nonce\[7\]\[8\],12.12
net654,12.12
net737,12.12
net2003,12.12
net2110,12.12
net2425,12.12
_04738_,12.1
_05361_,12.1
_09870_,12.1
_18562_,12.1
fifo_nonce\[1\]\[107\],12.1
fifo_nonce\[5\]\[83\],12.1
u_aes128.round_key\[62\],12.1
u_aes128.round_key\[98\],12.1
net1656,12.1
_12401_,12.095
_01367_,12.08
_04557_,12.08
_04607_,12.08
_04951_,12.08
_09190_,12.08
_14851_,12.08
fifo_nonce\[5\]\[73\],12.08
fifo_nonce\[7\]\[90\],12.08
u_auth_fsm.tx_payload\[45\],12.08
u_cmd_parser.payload_count\[1\],12.08
_09859_,12.06
_13157_,12.06
_14657_,12.06
_19667_,12.06
fifo_nonce\[4\]\[114\],12.06
fifo_nonce\[4\]\[50\],12.06
fifo_nonce\[4\]\[93\],12.06
fifo_nonce\[5\]\[28\],12.06
_01355_,12.04
_03216_,12.04
_06623_,12.04
_06816_,12.04
_07553_,12.04
_09203_,12.04
_09808_,12.04
_11496_,12.04
_11959_,12.04
_11987_,12.04
_12259_,12.04
_13582_,12.04
_14388_,12.04
_14523_,12.04
_16893_,12.04
_17136_,12.04
_17313_,12.04
_17708_,12.04
_18492_,12.04
_18624_,12.04
_19151_,12.04
_19581_,12.04
u_auth_fsm.cooldown_cnt\[14\],12.04
u_cmd_parser.nonce_reg\[111\],12.04
net651,12.04
net1347,12.04
net2318,12.04
net2390,12.04
_17661_,12.03
_03550_,12.025
_09306_,12.02
_15139_,12.02
_15593_,12.02
_19657_,12.02
u_auth_fsm.cooldown_cnt\[15\],12.02
net1774,12.02
_08450_,12
fifo_nonce\[1\]\[103\],12
fifo_nonce\[1\]\[70\],12
fifo_nonce\[6\]\[117\],12
u_aes128.round_key\[121\],12
u_auth_fsm.aes_plaintext\[55\],12
u_auth_fsm.aes_plaintext\[81\],12
u_auth_fsm.tx_payload\[66\],12
net2015,12
_17205_,11.995
_07290_,11.98
_11839_,11.98
u_auth_fsm.nonce_hist\[2\]\[82\],11.98
net474,11.98
net2231,11.98
_01438_,11.96
_05692_,11.96
_09745_,11.96
_10062_,11.96
_14170_,11.96
_14717_,11.96
_17477_,11.96
_17027_,11.95
_01184_,11.94
_03272_,11.94
_03426_,11.94
_09297_,11.94
_10586_,11.94
_17217_,11.94
_19179_,11.94
net452,11.94
_10056_,11.93
_07082_,11.92
_08661_,11.92
_11330_,11.92
_19524_,11.92
u_auth_fsm.aes_plaintext\[80\],11.92
_14420_,11.91
_02660_,11.9
_02960_,11.9
_10184_,11.9
_18032_,11.9
_18785_,11.9
net1460,11.9
net2278,11.9
_07081_,11.895
_06980_,11.885
_09189_,11.885
_12759_,11.88
_14118_,11.88
_16040_,11.88
u_aes128.ciphertext\[36\],11.88
u_aes128.round_key\[46\],11.88
u_auth_fsm.aes_plaintext\[86\],11.88
u_auth_fsm.cur_nonce\[45\],11.88
u_auth_fsm.tx_payload\[44\],11.88
u_cmd_parser.rx_byte\[3\],11.88
_13360_,11.86
_15555_,11.86
fifo_nonce\[2\]\[38\],11.86
net1103,11.86
net2075,11.86
_06497_,11.84
_07108_,11.84
_10786_,11.84
_11789_,11.84
_17668_,11.84
u_auth_fsm.secret_key\[87\],11.84
net671,11.84
net708,11.84
net716,11.84
net775,11.84
net827,11.84
_02166_,11.82
_04135_,11.82
_05756_,11.82
_06577_,11.82
_07995_,11.82
_08898_,11.82
_10746_,11.82
_10930_,11.82
_12108_,11.82
_14365_,11.82
_18108_,11.82
fifo_nonce\[1\]\[9\],11.82
fifo_nonce\[6\]\[71\],11.82
u_auth_fsm.cooldown_cnt\[5\],11.82
u_auth_fsm.cur_nonce\[60\],11.82
net573,11.82
net782,11.82
net2222,11.82
_05972_,11.8
_06942_,11.8
_10508_,11.8
_16956_,11.8
_18345_,11.8
_18834_,11.8
fifo_nonce\[3\]\[98\],11.8
net635,11.8
net1997,11.8
_02270_,11.78
_02691_,11.78
_04828_,11.78
_05335_,11.78
_09362_,11.78
_16574_,11.78
_17627_,11.78
fifo_nonce\[0\]\[31\],11.78
fifo_nonce\[3\]\[113\],11.78
fifo_nonce\[4\]\[28\],11.78
rst_n,11.78
u_aes128.gen_state_sbox\[12\].sb_state.in\[4\],11.78
net511,11.78
net856,11.78
net1102,11.78
_12058_,11.765
_02815_,11.76
_08740_,11.76
_10676_,11.76
_12273_,11.76
fifo_nonce\[3\]\[60\],11.76
fifo_nonce\[6\]\[50\],11.76
u_auth_fsm.nonce_hist\[7\]\[61\],11.76
net1168,11.76
u_auth_fsm.nonce_hist\[7\]\[31\],11.755
_10395_,11.745
_11171_,11.745
_12006_,11.74
_13455_,11.74
_18526_,11.74
u_auth_fsm.aes_plaintext\[110\],11.74
_17952_,11.73
_06902_,11.72
_07395_,11.72
_08689_,11.72
_08972_,11.72
_09600_,11.72
_11227_,11.72
_11549_,11.72
_12881_,11.72
_17701_,11.72
_19650_,11.72
fifo_nonce\[5\]\[66\],11.72
fifo_nonce\[5\]\[67\],11.72
net812,11.72
net818,11.72
net2085,11.72
_01590_,11.705
_01592_,11.705
_02642_,11.7
_03953_,11.7
_06172_,11.7
_06808_,11.7
_07643_,11.7
_11674_,11.7
_12527_,11.7
_14397_,11.7
_15535_,11.7
_16449_,11.7
fifo_nonce\[7\]\[127\],11.7
u_auth_fsm.secret_key\[123\],11.7
net1083,11.7
net2313,11.7
_07382_,11.68
_08862_,11.68
_09749_,11.68
_16122_,11.68
fifo_nonce\[7\]\[23\],11.68
u_auth_fsm.aes_plaintext\[88\],11.68
_12062_,11.67
_04047_,11.66
_06368_,11.66
_07153_,11.66
_10805_,11.66
_12501_,11.66
_15340_,11.66
_16105_,11.66
u_aes128.gen_state_sbox\[7\].sb_state.in\[1\],11.66
u_auth_fsm.cur_nonce\[113\],11.66
u_auth_fsm.nonce_hist\[5\]\[65\],11.66
_04087_,11.64
_05292_,11.64
_08794_,11.64
_09480_,11.64
_16523_,11.64
_19526_,11.64
fifo_nonce\[3\]\[55\],11.64
fifo_nonce\[4\]\[49\],11.64
fifo_nonce\[4\]\[55\],11.64
fifo_nonce\[5\]\[101\],11.64
u_auth_fsm.nonce_hist\[3\]\[125\],11.635
_11618_,11.63
_04232_,11.62
_04584_,11.62
_05637_,11.62
_06914_,11.62
_08392_,11.62
_16070_,11.62
_17149_,11.62
_17474_,11.62
_18223_,11.62
_18414_,11.62
fifo_nonce\[6\]\[120\],11.62
fifo_nonce\[6\]\[67\],11.62
u_auth_fsm.nonce_hist\[1\]\[8\],11.62
u_auth_fsm.nonce_hist\[6\]\[110\],11.62
_03559_,11.6
_11223_,11.6
_11447_,11.6
_13661_,11.6
u_auth_fsm.nonce_hist\[6\]\[31\],11.6
net1805,11.6
net1966,11.6
net2293,11.6
u_auth_fsm.nonce_hist\[3\]\[29\],11.585
_04794_,11.58
_07230_,11.58
_09259_,11.58
_12240_,11.58
_16294_,11.58
_18280_,11.58
_19193_,11.58
fifo_nonce\[0\]\[22\],11.58
fifo_nonce\[2\]\[87\],11.58
fifo_nonce\[7\]\[93\],11.58
u_auth_fsm.cur_nonce\[46\],11.58
net832,11.58
net1135,11.58
net2227,11.58
_10515_,11.56
_19164_,11.56
fifo_nonce\[3\]\[62\],11.56
net751,11.56
net1769,11.56
_05206_,11.54
_14214_,11.54
fifo_nonce\[6\]\[9\],11.54
u_aes128.round_key\[120\],11.54
net770,11.54
net839,11.54
net1369,11.54
net1767,11.54
net1915,11.54
_17134_,11.52
_17720_,11.52
_19517_,11.52
u_auth_fsm.nonce_hist\[7\]\[43\],11.52
net853,11.52
net2028,11.52
_09713_,11.51
_07057_,11.5
_11216_,11.5
_16381_,11.5
_18215_,11.5
fifo_nonce\[3\]\[120\],11.5
_10005_,11.48
_11138_,11.48
_11800_,11.48
_12078_,11.48
_17421_,11.48
net1392,11.48
fifo_nonce\[0\]\[80\],11.47
_02902_,11.46
_03560_,11.46
_09587_,11.46
_11123_,11.46
_11690_,11.46
_13114_,11.46
_18051_,11.46
_18121_,11.46
_18313_,11.46
_18871_,11.46
fifo_nonce\[0\]\[8\],11.46
fifo_nonce\[5\]\[53\],11.46
u_auth_fsm.nonce_hist\[4\]\[49\],11.46
u_auth_fsm.nonce_hist\[6\]\[86\],11.46
net740,11.46
net749,11.46
net919,11.46
net1968,11.445
_08615_,11.44
fifo_nonce\[1\]\[55\],11.44
u_auth_fsm.secret_key\[38\],11.44
net2273,11.44
u_auth_fsm.nonce_hist\[0\]\[103\],11.425
_06759_,11.42
_07622_,11.42
_08776_,11.42
_09588_,11.42
_10749_,11.42
_13129_,11.42
_19525_,11.42
fifo_nonce\[1\]\[79\],11.42
fifo_nonce\[5\]\[34\],11.42
fifo_nonce\[7\]\[64\],11.42
u_auth_fsm.aes_plaintext\[85\],11.42
_09986_,11.4
fifo_nonce\[3\]\[2\],11.4
net2329,11.4
_00181_,11.38
_06640_,11.38
_08635_,11.38
_17191_,11.38
_19378_,11.38
fifo_nonce\[3\]\[44\],11.38
net454,11.38
net681,11.38
net788,11.38
net794,11.38
net1458,11.38
net1918,11.38
_17283_,11.37
_05307_,11.36
_05534_,11.36
_07974_,11.36
_08770_,11.36
_08888_,11.36
_10761_,11.36
_10851_,11.36
_11771_,11.36
_11788_,11.36
_15202_,11.36
_16836_,11.36
_17338_,11.36
_17360_,11.36
u_auth_fsm.secret_key\[66\],11.36
net661,11.36
net667,11.36
net1615,11.36
net2072,11.36
_11106_,11.35
_13678_,11.35
_10238_,11.345
_10570_,11.34
_13760_,11.34
_17966_,11.34
fifo_nonce\[2\]\[16\],11.34
fifo_nonce\[2\]\[24\],11.34
fifo_nonce\[3\]\[88\],11.34
u_auth_fsm.hist_valid\[2\],11.34
_17582_,11.33
_00008_,11.32
_01316_,11.32
_04757_,11.32
_05887_,11.32
_05974_,11.32
_06220_,11.32
_06436_,11.32
_07455_,11.32
_11529_,11.32
_11744_,11.32
_13482_,11.32
_15305_,11.32
fifo_nonce\[1\]\[58\],11.32
u_auth_fsm.secret_key\[5\],11.32
net437,11.32
net992,11.32
net2016,11.32
_08937_,11.3
_18019_,11.3
_18072_,11.3
_18350_,11.3
fifo_nonce\[3\]\[41\],11.3
u_aes128.round_key\[50\],11.3
u_auth_fsm.cooldown_cnt\[6\],11.3
net462,11.3
net1525,11.3
u_auth_fsm.nonce_hist\[2\]\[69\],11.295
_17854_,11.29
_04198_,11.28
_05763_,11.28
_08062_,11.28
_09890_,11.28
_14162_,11.28
_14777_,11.28
_15027_,11.28
_16234_,11.28
_18309_,11.28
_18691_,11.28
fifo_nonce\[3\]\[127\],11.28
u_aes128.round_key\[77\],11.28
u_auth_fsm.cur_nonce\[125\],11.28
net1974,11.28
_05435_,11.26
_05981_,11.26
_11208_,11.26
_11650_,11.26
_12832_,11.26
_13180_,11.26
_17237_,11.26
_19189_,11.26
_19272_,11.26
fifo_nonce\[6\]\[33\],11.26
u_auth_fsm.cur_nonce\[33\],11.26
_00263_,11.24
_03023_,11.24
_05733_,11.24
_06641_,11.24
_09643_,11.24
_09880_,11.24
_11405_,11.24
_11731_,11.24
_12119_,11.24
_12931_,11.24
_14367_,11.24
_18307_,11.24
_19072_,11.24
fifo_nonce\[5\]\[85\],11.24
u_auth_fsm.tx_payload\[69\],11.24
net553,11.24
net557,11.24
net1697,11.24
net1804,11.24
net1998,11.24
net2342,11.24
net2419,11.24
net2457,11.24
_10695_,11.22
_11174_,11.22
fifo_nonce\[4\]\[82\],11.22
net1715,11.22
_01336_,11.2
_04015_,11.2
_08074_,11.2
_09440_,11.2
_10517_,11.2
_10544_,11.2
_12330_,11.2
_14400_,11.2
_14419_,11.2
_16311_,11.2
fifo_nonce\[2\]\[4\],11.2
fifo_nonce\[6\]\[30\],11.2
fifo_nonce\[6\]\[4\],11.2
fifo_nonce\[7\]\[32\],11.2
net771,11.2
net1557,11.2
net2073,11.2
net2399,11.2
_04743_,11.18
_05306_,11.18
_11046_,11.18
_13281_,11.18
_13660_,11.18
_17054_,11.18
fifo_nonce\[4\]\[52\],11.18
fifo_nonce\[5\]\[95\],11.18
u_auth_fsm.nonce_hist\[1\]\[9\],11.18
u_auth_fsm.nonce_hist\[7\]\[65\],11.18
_17793_,11.175
_00433_,11.165
_00622_,11.165
u_auth_fsm.nonce_hist\[2\]\[100\],11.165
_04753_,11.16
_05788_,11.16
_06207_,11.16
_09285_,11.16
_10126_,11.16
_15279_,11.16
_17330_,11.16
_18218_,11.16
fifo_nonce\[6\]\[106\],11.16
fifo_nonce\[7\]\[97\],11.16
_17740_,11.155
_03668_,11.14
_03821_,11.14
_17794_,11.14
_18579_,11.14
net913,11.14
net2046,11.14
net2047,11.13
_03703_,11.12
_07272_,11.12
_07705_,11.12
_08027_,11.12
_08393_,11.12
_09101_,11.12
_10654_,11.12
_13723_,11.12
_14362_,11.12
_14856_,11.12
_17492_,11.12
_18087_,11.12
_18969_,11.12
_19066_,11.12
fifo_type\[5\],11.12
u_aes128.round_key\[35\],11.12
net935,11.12
net1428,11.12
net1821,11.12
net2082,11.12
_14627_,11.11
net798,11.105
_06161_,11.1
_09163_,11.1
_13115_,11.1
_19055_,11.1
net1002,11.1
u_auth_fsm.tx_payload\[109\],11.085
_12319_,11.08
_16914_,11.08
fifo_nonce\[5\]\[92\],11.08
u_auth_fsm.aes_key\[124\],11.08
u_auth_fsm.nonce_hist\[2\]\[17\],11.08
u_auth_fsm.nonce_hist\[4\]\[65\],11.08
net931,11.08
net2103,11.08
net2174,11.08
_19500_,11.07
_01420_,11.065
_08477_,11.06
_08692_,11.06
_12168_,11.06
fifo_nonce\[5\]\[112\],11.06
net1708,11.06
net1757,11.06
_13222_,11.04
_17355_,11.04
fifo_nonce\[1\]\[113\],11.04
fifo_nonce\[7\]\[4\],11.04
net562,11.04
net590,11.04
net618,11.04
net646,11.04
_02677_,11.02
_08621_,11.02
_10886_,11.02
_12323_,11.02
_12485_,11.02
_12780_,11.02
_12782_,11.02
_16495_,11.02
_16855_,11.02
_17196_,11.02
_17951_,11.02
_18389_,11.02
net2429,11.02
_06046_,11.01
_12016_,11.01
_06206_,11
_07080_,11
_07271_,11
_08093_,11
_11102_,11
_12515_,11
_14641_,11
_18159_,11
fifo_nonce\[1\]\[126\],11
fifo_nonce\[3\]\[71\],11
u_auth_fsm.nonce_hist\[3\]\[112\],11
_01405_,10.98
_05923_,10.98
_07992_,10.98
_18863_,10.98
fifo_nonce\[6\]\[32\],10.98
u_aes128.round_key\[126\],10.98
_04874_,10.96
_06315_,10.96
_10111_,10.96
_10841_,10.96
fifo_nonce\[7\]\[7\],10.96
u_auth_fsm.cur_nonce\[1\],10.96
u_auth_fsm.nonce_hist\[2\]\[106\],10.96
u_auth_fsm.nonce_hist\[6\]\[79\],10.96
u_auth_fsm.nonce_hist\[7\]\[110\],10.96
net929,10.96
_11268_,10.95
_06072_,10.945
_12758_,10.94
_17272_,10.94
u_aes128.round_key\[80\],10.94
_01656_,10.92
_01976_,10.92
_09942_,10.92
_16874_,10.92
net664,10.92
net2478,10.92
_17354_,10.91
_00989_,10.905
_10701_,10.905
_04655_,10.9
_05295_,10.9
_07715_,10.9
_09660_,10.9
_11732_,10.9
_12449_,10.9
_14528_,10.9
_17396_,10.9
u_auth_fsm.cooldown_cnt\[21\],10.9
u_auth_fsm.tx_byte\[2\],10.9
net521,10.9
net580,10.9
net721,10.9
net766,10.9
net1547,10.9
net2161,10.9
net2289,10.9
net2504,10.9
_12467_,10.89
_01063_,10.885
_07740_,10.88
_09038_,10.88
_10776_,10.88
_19018_,10.88
fifo_nonce\[3\]\[27\],10.875
_02348_,10.86
_02495_,10.86
_04132_,10.86
_06003_,10.86
_06044_,10.86
_08076_,10.86
_08791_,10.86
_11067_,10.86
_12890_,10.86
_12911_,10.86
_13340_,10.86
_15270_,10.86
_16024_,10.86
_19493_,10.86
u_cmd_parser.nonce_reg\[113\],10.86
net802,10.86
net1109,10.86
net1388,10.86
net2079,10.86
net2435,10.86
_01124_,10.845
_02017_,10.84
_02877_,10.84
_07891_,10.84
fifo_nonce\[5\]\[80\],10.84
fifo_nonce\[6\]\[123\],10.84
fifo_nonce\[6\]\[46\],10.84
fifo_nonce\[7\]\[27\],10.84
u_aes128.round_key\[48\],10.84
u_auth_fsm.nonce_hist\[7\]\[75\],10.84
_05188_,10.82
_05224_,10.82
_09659_,10.82
_10653_,10.82
_11912_,10.82
_13618_,10.82
_16135_,10.82
_18648_,10.82
fifo_nonce\[4\]\[39\],10.82
fifo_nonce\[4\]\[47\],10.82
u_auth_fsm.aes_plaintext\[44\],10.82
u_auth_fsm.cur_nonce\[112\],10.82
u_auth_fsm.cur_nonce\[119\],10.82
u_uart_rx.bit_idx\[2\],10.82
_18074_,10.81
_06697_,10.805
_03178_,10.8
_05075_,10.8
_13426_,10.8
_15329_,10.8
_15933_,10.8
_18507_,10.8
_19173_,10.8
fifo_nonce\[3\]\[104\],10.8
net2124,10.8
_09601_,10.795
_01318_,10.78
_06969_,10.78
_07285_,10.78
_07954_,10.78
_08132_,10.78
_09386_,10.78
_10907_,10.78
_12887_,10.78
_13261_,10.78
_14283_,10.78
_17242_,10.78
_18158_,10.78
_18962_,10.78
fifo_nonce\[1\]\[27\],10.78
net690,10.78
net726,10.78
net1406,10.78
net2330,10.78
_03249_,10.76
_17103_,10.76
net2259,10.76
net2292,10.76
_07179_,10.75
_00033_,10.74
_07523_,10.74
_09419_,10.74
_10317_,10.74
_10935_,10.74
_11326_,10.74
_12230_,10.74
_14152_,10.74
_16304_,10.74
_16513_,10.74
_16562_,10.74
_16607_,10.74
_16995_,10.74
fifo_nonce\[6\]\[86\],10.74
fifo_nonce\[6\]\[87\],10.74
fifo_nonce\[7\]\[62\],10.74
fifo_nonce\[7\]\[92\],10.74
u_auth_fsm.nonce_hist\[7\]\[33\],10.74
u_auth_fsm.tx_payload\[95\],10.74
net1341,10.74
net1675,10.74
net1724,10.74
net1771,10.74
net2021,10.74
_00489_,10.725
_04031_,10.72
_04514_,10.72
_05233_,10.72
_06064_,10.72
_09087_,10.72
